source,destination,booking_date,travel_date,price
knu,blr,2024-09-20,2025-06-30,-1
knu,blr,2024-09-20,2025-05-12,-1
knu,blr,2024-09-20,2025-06-29,-1
knu,blr,2024-09-20,2025-06-07,5796
knu,blr,2024-09-20,2025-02-21,-1
knu,blr,2024-09-20,2025-05-23,-1
knu,blr,2024-09-20,2025-04-24,5796
knu,blr,2024-09-20,2025-01-14,5760
knu,blr,2024-09-20,2025-02-25,5760
knu,blr,2024-09-20,2025-02-03,-1
knu,blr,2024-09-20,2025-07-16,-1
knu,blr,2024-09-20,2025-01-05,-1
knu,blr,2024-09-20,2025-06-21,5796
knu,blr,2024-09-20,2025-04-02,-1
knu,blr,2024-09-20,2025-06-03,5796
knu,blr,2024-09-20,2025-03-22,5760
knu,blr,2024-09-20,2025-01-07,5760
knu,blr,2024-09-20,2024-10-27,-1
knu,blr,2024-09-20,2024-11-30,8657
knu,blr,2024-09-20,2025-06-05,5796
knu,blr,2024-09-20,2025-06-13,-1
knu,blr,2024-09-20,2025-02-05,-1
knu,blr,2024-09-20,2024-10-18,-1
knu,blr,2024-09-20,2025-05-04,-1
knu,blr,2024-09-20,2025-04-18,-1
knu,blr,2024-09-20,2024-10-21,-1
knu,blr,2024-09-20,2025-04-28,-1
knu,blr,2024-09-20,2025-04-27,-1
knu,blr,2024-09-20,2025-01-09,5760
knu,blr,2024-09-20,2025-04-23,-1
knu,blr,2024-09-20,2025-05-03,5796
knu,blr,2024-09-20,2024-09-23,-1
knu,blr,2024-09-20,2025-07-13,-1
knu,blr,2024-09-20,2025-04-09,-1
knu,blr,2024-09-20,2025-02-26,-1
knu,blr,2024-09-20,2025-06-06,-1
knu,blr,2024-09-20,2025-04-12,5796
knu,blr,2024-09-20,2024-10-08,7390
knu,blr,2024-09-20,2024-10-13,-1
knu,blr,2024-09-20,2025-01-22,-1
knu,blr,2024-09-20,2024-10-25,-1
knu,blr,2024-09-20,2025-05-09,-1
knu,blr,2024-09-20,2025-06-02,-1
knu,blr,2024-09-20,2025-01-01,-1
knu,blr,2024-09-20,2025-05-25,-1
knu,blr,2024-09-20,2024-12-20,-1
knu,blr,2024-09-20,2025-05-15,5796
knu,blr,2024-09-20,2024-11-16,12640
knu,blr,2024-09-20,2025-02-09,-1
knu,blr,2024-09-20,2024-11-19,10285
knu,blr,2024-09-20,2024-12-28,6484
knu,blr,2024-09-20,2025-02-02,-1
knu,blr,2024-09-20,2025-01-19,-1
knu,blr,2024-09-20,2025-02-23,-1
knu,blr,2024-09-20,2025-02-28,-1
knu,blr,2024-09-20,2025-05-31,5796
knu,blr,2024-09-20,2025-05-30,-1
knu,blr,2024-09-20,2025-04-07,-1
knu,blr,2024-09-20,2025-06-12,5796
knu,blr,2024-09-20,2024-11-09,10285
knu,blr,2024-09-20,2025-06-14,5796
knu,blr,2024-09-20,2024-10-02,-1
knu,blr,2024-09-20,2025-06-28,5796
knu,blr,2024-09-20,2025-01-24,-1
knu,blr,2024-09-20,2024-12-15,-1
knu,blr,2024-09-20,2025-01-02,6846
knu,blr,2024-09-20,2025-07-12,5796
knu,blr,2024-09-20,2024-09-28,7695
knu,blr,2024-09-20,2025-01-20,-1
knu,blr,2024-09-20,2025-07-11,-1
knu,blr,2024-09-20,2024-11-27,-1
knu,blr,2024-09-20,2025-05-08,5796
knu,blr,2024-09-20,2025-05-28,-1
knu,blr,2024-09-20,2024-12-09,-1
knu,blr,2024-09-20,2025-03-03,-1
knu,blr,2024-09-20,2025-05-06,5796
knu,blr,2024-09-20,2025-05-22,5796
knu,blr,2024-09-20,2024-09-27,-1
knu,blr,2024-09-20,2024-12-14,6484
knu,blr,2024-09-20,2025-02-08,5760
knu,blr,2024-09-20,2025-04-05,5796
knu,blr,2024-09-21,2025-02-25,5760
knu,blr,2024-09-21,2025-01-17,-1
knu,blr,2024-09-21,2024-12-29,-1
knu,blr,2024-09-21,2025-01-31,-1
knu,blr,2024-09-21,2025-02-14,-1
knu,blr,2024-09-21,2024-12-23,-1
knu,blr,2024-09-21,2024-11-12,14087
knu,blr,2024-09-21,2024-11-06,-1
knu,blr,2024-09-21,2024-12-11,-1
knu,blr,2024-09-21,2025-02-23,-1
knu,blr,2024-09-21,2025-04-14,-1
knu,blr,2024-09-21,2025-03-27,5760
knu,blr,2024-09-21,2025-01-12,-1
knu,blr,2024-09-21,2025-04-21,-1
knu,blr,2024-09-21,2025-04-23,-1
knu,blr,2024-09-21,2025-05-02,-1
knu,blr,2024-09-21,2025-01-26,-1
knu,blr,2024-09-21,2025-05-31,5796
knu,blr,2024-09-21,2025-06-06,-1
knu,blr,2024-09-21,2025-02-22,5760
knu,blr,2024-09-21,2025-06-26,5796
knu,blr,2024-09-21,2025-03-23,-1
knu,blr,2024-09-21,2025-06-10,5796
knu,blr,2024-09-21,2025-05-06,5796
knu,blr,2024-09-21,2025-06-01,-1
knu,blr,2024-09-21,2024-12-10,6484
knu,blr,2024-09-21,2024-12-17,6484
knu,blr,2024-09-21,2025-05-09,-1
knu,blr,2024-09-21,2025-03-07,-1
knu,blr,2024-09-21,2025-05-29,5796
knu,blr,2024-09-21,2025-06-09,-1
knu,blr,2024-09-21,2024-10-16,-1
knu,blr,2024-09-21,2024-12-02,-1
knu,blr,2024-09-21,2025-06-17,5796
knu,blr,2024-09-21,2025-03-12,-1
knu,blr,2024-09-21,2025-01-10,-1
knu,blr,2024-09-21,2024-12-01,-1
knu,blr,2024-09-21,2025-01-19,-1
knu,blr,2024-09-21,2024-11-27,-1
knu,blr,2024-09-21,2024-12-25,-1
knu,blr,2024-09-21,2024-12-30,-1
knu,blr,2024-09-21,2025-01-07,5760
knu,blr,2024-09-21,2024-12-03,8657
knu,blr,2024-09-21,2025-02-01,5760
knu,blr,2024-09-21,2025-02-13,5760
knu,blr,2024-09-21,2025-03-16,-1
knu,blr,2024-09-21,2024-10-24,5941
knu,blr,2024-09-21,2025-01-28,5760
knu,blr,2024-09-21,2025-06-15,-1
knu,blr,2024-09-21,2025-05-25,-1
knu,blr,2024-09-21,2025-01-03,-1
knu,blr,2024-09-21,2025-03-11,5760
knu,blr,2024-09-21,2024-10-08,7390
knu,blr,2024-09-21,2025-05-04,-1
knu,blr,2024-09-21,2025-03-22,5760
knu,blr,2024-09-21,2024-10-23,-1
knu,blr,2024-09-21,2025-07-14,-1
knu,blr,2024-09-21,2024-12-05,6846
knu,blr,2024-09-21,2025-05-10,5796
knu,blr,2024-09-21,2025-07-01,5796
knu,blr,2024-09-21,2025-02-04,5760
knu,blr,2024-09-21,2025-02-11,5760
knu,blr,2024-09-21,2025-07-17,5796
knu,blr,2024-09-21,2025-04-12,5796
knu,blr,2024-09-21,2025-02-03,-1
knu,blr,2024-09-21,2025-01-02,6846
knu,blr,2024-09-21,2024-10-05,11372
knu,blr,2024-09-21,2024-11-07,9380
knu,blr,2024-09-21,2024-09-23,-1
knu,blr,2024-09-21,2025-06-30,-1
knu,blr,2024-09-21,2024-10-17,7390
knu,blr,2024-09-21,2025-01-08,-1
knu,blr,2024-09-21,2024-12-20,-1
knu,blr,2024-09-21,2025-04-10,5796
knu,blr,2024-09-21,2024-11-11,-1
knu,blr,2024-09-21,2024-10-26,6484
knu,blr,2024-09-21,2025-04-24,5796
knu,blr,2024-09-21,2025-04-26,5796
knu,blr,2024-09-21,2024-11-05,12640
knu,blr,2024-09-21,2025-07-06,-1
knu,blr,2024-09-21,2024-09-28,7171
knu,blr,2024-09-21,2025-01-24,-1
knu,blr,2024-09-21,2024-11-02,19518
knu,blr,2024-09-21,2025-06-18,-1
knu,blr,2024-09-21,2025-04-05,5796
knu,blr,2024-09-21,2025-03-30,-1
knu,blr,2024-09-21,2025-05-16,-1
knu,blr,2024-09-21,2024-11-09,10285
knu,blr,2024-09-21,2025-06-02,-1
knu,blr,2024-09-21,2025-06-16,-1
knu,blr,2024-09-21,2024-12-22,-1
knu,blr,2024-09-21,2025-03-09,-1
knu,blr,2024-09-21,2024-12-13,-1
knu,blr,2024-09-21,2024-12-14,6484
knu,blr,2024-09-21,2025-01-05,-1
knu,blr,2024-09-21,2024-11-26,7932
knu,blr,2024-09-21,2025-04-18,-1
knu,blr,2024-09-21,2024-12-26,5760
knu,blr,2024-09-21,2025-04-27,-1
knu,blr,2024-09-21,2025-05-13,5796
knu,blr,2024-09-21,2025-01-27,-1
knu,blr,2024-09-21,2024-10-30,-1
knu,blr,2024-09-21,2024-10-31,5760
knu,blr,2024-09-21,2025-06-25,-1
knu,blr,2024-09-21,2025-06-21,5796
knu,blr,2024-09-21,2025-05-12,-1
knu,blr,2024-09-21,2025-01-16,5760
knu,blr,2024-09-21,2024-12-28,6484
knu,blr,2024-09-21,2025-04-08,5796
knu,blr,2024-09-21,2025-04-17,5796
knu,blr,2024-09-21,2025-07-03,5796
knu,blr,2024-09-21,2025-02-07,-1
knu,blr,2024-09-21,2024-10-14,-1
knu,blr,2024-09-21,2025-06-03,5796
knu,blr,2024-09-21,2025-05-26,-1
knu,blr,2024-09-21,2025-07-04,-1
knu,blr,2024-09-21,2025-07-12,5796
knu,blr,2024-09-21,2025-03-31,-1
knu,blr,2024-09-21,2024-11-25,-1
knu,blr,2024-09-21,2025-03-03,-1
knu,blr,2024-09-21,2025-03-15,5760
knu,blr,2024-09-21,2024-12-09,-1
knu,blr,2024-09-21,2025-03-26,-1
knu,blr,2024-09-21,2025-05-15,5796
knu,blr,2024-09-21,2024-11-19,10285
knu,blr,2024-09-21,2024-12-18,-1
knu,blr,2024-09-21,2025-02-05,-1
knu,blr,2024-09-21,2025-05-07,-1
knu,blr,2024-09-21,2025-02-12,-1
knu,blr,2024-09-21,2025-07-05,5796
knu,blr,2024-09-21,2024-09-29,-1
knu,blr,2024-09-21,2024-10-03,7390
knu,blr,2024-09-21,2025-07-13,-1
knu,blr,2024-09-21,2024-09-21,-1
knu,blr,2024-09-21,2025-02-08,5760
knu,blr,2024-09-21,2025-06-22,-1
knu,blr,2024-09-21,2024-10-01,7390
knu,blr,2024-09-21,2025-02-09,-1
knu,blr,2024-09-21,2024-11-13,-1
knu,blr,2024-09-21,2024-11-16,12640
knu,blr,2024-09-21,2024-10-02,-1
knu,blr,2024-09-21,2025-07-15,5796
knu,blr,2024-09-21,2025-06-29,-1
knu,blr,2024-09-21,2024-10-22,6484
knu,blr,2024-09-21,2024-12-07,7390
knu,blr,2024-09-21,2025-04-04,-1
knu,blr,2024-09-21,2024-11-18,-1
knu,blr,2024-09-21,2025-01-04,7932
knu,blr,2024-09-21,2025-02-10,-1
knu,blr,2024-09-21,2025-05-21,-1
knu,blr,2024-09-21,2025-04-13,-1
knu,blr,2024-09-21,2025-04-25,-1
knu,blr,2024-09-21,2024-11-29,-1
knu,blr,2024-09-21,2025-04-22,5796
knu,blr,2024-09-21,2025-04-15,5796
knu,blr,2024-09-21,2024-10-15,8657
knu,blr,2024-09-21,2025-03-29,5760
knu,blr,2024-09-21,2025-04-20,-1
knu,blr,2024-09-21,2025-02-24,-1
knu,blr,2024-09-21,2024-12-15,-1
knu,blr,2024-09-21,2025-03-20,5760
knu,blr,2024-09-21,2025-04-07,-1
knu,blr,2024-09-21,2024-12-06,-1
knu,blr,2024-09-21,2025-04-06,-1
knu,blr,2024-09-21,2024-09-26,7171
knu,blr,2024-09-21,2024-11-20,-1
knu,blr,2024-09-21,2025-01-20,-1
knu,blr,2024-09-21,2025-04-03,5796
knu,blr,2024-09-21,2025-04-16,-1
knu,blr,2024-09-21,2025-05-17,5796
knu,blr,2024-09-21,2025-05-30,-1
knu,blr,2024-09-21,2024-11-30,8657
knu,blr,2024-09-21,2025-04-30,-1
knu,blr,2024-09-21,2024-10-20,-1
knu,blr,2024-09-21,2024-12-19,6484
knu,blr,2024-09-21,2025-02-02,-1
knu,blr,2024-09-21,2025-02-27,5760
knu,blr,2024-09-21,2025-01-06,-1
knu,blr,2024-09-21,2025-01-21,5760
knu,blr,2024-09-21,2025-01-25,5760
knu,blr,2024-09-21,2025-01-01,-1
knu,blr,2024-09-21,2024-11-23,8657
knu,blr,2024-09-21,2024-11-08,-1
knu,blr,2024-09-21,2024-11-21,7932
knu,blr,2024-09-21,2025-06-07,5796
knu,blr,2024-09-21,2025-02-17,-1
knu,blr,2024-09-21,2025-06-19,5796
knu,blr,2024-09-21,2025-07-07,-1
knu,blr,2024-09-21,2024-11-24,-1
knu,blr,2024-09-21,2025-03-28,-1
knu,blr,2024-09-21,2024-10-09,-1
knu,blr,2024-09-21,2024-11-10,-1
knu,blr,2024-09-21,2025-02-06,5760
knu,blr,2024-09-21,2025-03-13,5760
knu,blr,2024-09-21,2025-03-18,5760
knu,blr,2024-09-21,2025-06-27,-1
knu,blr,2024-09-21,2024-11-04,-1
knu,blr,2024-09-21,2025-07-02,-1
knu,blr,2024-09-21,2025-06-28,5796
knu,blr,2024-09-21,2025-07-16,-1
knu,blr,2024-09-21,2024-12-12,5941
knu,blr,2024-09-21,2025-03-04,5760
knu,blr,2024-09-21,2025-05-23,-1
knu,blr,2024-09-21,2025-03-24,-1
knu,blr,2024-09-21,2025-02-28,-1
knu,blr,2024-09-21,2025-01-09,5760
knu,blr,2024-09-21,2024-09-27,-1
knu,blr,2024-09-21,2025-01-15,-1
knu,blr,2024-09-21,2025-03-08,5760
knu,blr,2024-09-21,2024-11-14,10285
knu,blr,2024-09-21,2025-03-14,-1
knu,blr,2024-09-21,2024-10-21,-1
knu,blr,2024-09-21,2025-01-22,-1
knu,blr,2024-09-21,2025-01-29,-1
knu,blr,2024-09-21,2025-06-23,-1
knu,blr,2024-09-21,2025-06-12,5796
knu,blr,2024-09-21,2025-03-01,5760
knu,blr,2024-09-21,2024-09-25,-1
knu,blr,2024-09-21,2025-01-11,5760
knu,blr,2024-09-21,2024-11-28,7390
knu,blr,2024-09-21,2025-06-04,-1
knu,blr,2024-09-21,2025-04-09,-1
knu,blr,2024-09-21,2025-07-10,5796
knu,blr,2024-09-21,2025-06-24,5796
knu,blr,2024-09-21,2025-02-26,-1
knu,blr,2024-09-21,2025-03-17,-1
knu,blr,2024-09-21,2025-05-28,-1
knu,blr,2024-09-21,2025-04-01,5796
knu,blr,2024-09-21,2024-12-31,8657
knu,blr,2024-09-21,2024-12-27,-1
knu,blr,2024-09-21,2024-10-13,-1
knu,blr,2024-09-21,2025-01-23,5760
knu,blr,2024-09-21,2024-10-04,-1
knu,blr,2024-09-21,2025-02-21,-1
knu,blr,2024-09-21,2024-10-06,-1
knu,blr,2024-09-21,2024-10-28,-1
knu,blr,2024-09-21,2025-05-24,5796
knu,blr,2024-09-21,2025-07-11,-1
knu,blr,2024-09-21,2025-03-25,5760
knu,blr,2024-09-21,2024-09-22,-1
knu,blr,2024-09-21,2024-12-24,5941
knu,blr,2024-09-21,2025-02-18,5760
knu,blr,2024-09-21,2025-03-05,-1
knu,blr,2024-09-21,2025-07-08,5796
knu,blr,2024-09-21,2025-04-28,-1
knu,blr,2024-09-21,2025-06-05,5796
knu,blr,2024-09-21,2025-04-29,5796
knu,blr,2024-09-21,2025-02-16,-1
knu,blr,2024-09-21,2024-12-04,-1
knu,blr,2024-09-21,2025-05-03,5796
knu,blr,2024-09-21,2025-05-20,5796
knu,blr,2024-09-21,2025-06-14,5796
knu,blr,2024-09-21,2024-10-29,5941
knu,blr,2024-09-21,2024-11-17,-1
knu,blr,2024-09-21,2025-01-18,5760
knu,blr,2024-09-21,2025-02-19,-1
knu,blr,2024-09-21,2024-10-12,8657
knu,blr,2024-09-21,2024-10-10,7390
knu,blr,2024-09-21,2025-03-21,-1
knu,blr,2024-09-21,2025-05-11,-1
knu,blr,2024-09-21,2025-05-27,5796
knu,blr,2024-09-21,2025-03-06,5760
knu,blr,2024-09-21,2025-07-09,-1
knu,blr,2024-09-21,2024-10-27,-1
knu,blr,2024-09-21,2025-01-30,5760
knu,blr,2024-09-21,2025-04-11,-1
knu,blr,2024-09-21,2024-09-24,8394
knu,blr,2024-09-21,2025-04-02,-1
knu,blr,2024-09-21,2025-06-13,-1
knu,blr,2024-09-21,2025-05-05,-1
knu,blr,2024-09-21,2024-12-21,7932
knu,blr,2024-09-21,2025-03-02,-1
knu,blr,2024-09-21,2024-10-25,-1
knu,blr,2024-09-21,2025-05-01,5796
knu,blr,2024-09-21,2025-06-11,-1
knu,blr,2024-09-21,2025-06-20,-1
knu,blr,2024-09-21,2025-04-19,5796
knu,blr,2024-09-21,2024-09-30,-1
knu,blr,2024-09-21,2025-03-19,-1
knu,blr,2024-09-21,2024-11-01,-1
knu,blr,2024-09-21,2025-06-08,-1
knu,blr,2024-09-21,2024-10-07,-1
knu,blr,2024-09-21,2024-11-03,-1
knu,blr,2024-09-21,2025-05-14,-1
knu,blr,2024-09-21,2024-11-15,-1
knu,blr,2024-09-21,2024-11-22,-1
knu,blr,2024-09-21,2025-01-13,-1
knu,blr,2024-09-21,2025-02-15,5760
knu,blr,2024-09-21,2024-10-19,7932
knu,blr,2024-09-21,2025-02-20,5760
knu,blr,2024-09-21,2025-05-08,5796
knu,blr,2024-09-21,2025-03-10,-1
knu,blr,2024-09-21,2025-05-18,-1
knu,blr,2024-09-21,2025-01-14,5760
knu,blr,2024-09-21,2024-12-08,-1
knu,blr,2024-09-21,2025-05-22,5796
knu,blr,2024-09-21,2024-10-18,-1
knu,blr,2024-09-21,2024-12-16,-1
knu,blr,2024-09-21,2025-05-19,-1
knu,blr,2024-09-21,2024-10-11,-1
knu,blr,2024-09-22,2025-02-11,5760
knu,blr,2024-09-22,2024-11-11,-1
knu,blr,2024-09-22,2024-12-04,-1
knu,blr,2024-09-22,2025-01-31,-1
knu,blr,2024-09-22,2025-02-22,5760
knu,blr,2024-09-22,2024-10-25,-1
knu,blr,2024-09-22,2025-03-01,5760
knu,blr,2024-09-22,2025-04-15,5796
knu,blr,2024-09-22,2024-10-30,-1
knu,blr,2024-09-22,2025-01-12,-1
knu,blr,2024-09-22,2025-05-04,-1
knu,blr,2024-09-22,2025-02-09,-1
knu,blr,2024-09-22,2024-10-18,-1
knu,blr,2024-09-22,2025-01-21,5760
knu,blr,2024-09-22,2024-09-26,7695
knu,blr,2024-09-22,2025-03-12,-1
knu,blr,2024-09-22,2025-04-23,-1
knu,blr,2024-09-22,2025-04-27,-1
knu,blr,2024-09-22,2025-05-07,-1
knu,blr,2024-09-22,2025-06-02,-1
knu,blr,2024-09-22,2025-06-11,-1
knu,blr,2024-09-22,2025-06-28,5796
knu,blr,2024-09-22,2024-12-12,6122
knu,blr,2024-09-22,2024-11-17,-1
knu,blr,2024-09-22,2025-03-23,-1
knu,blr,2024-09-22,2025-03-18,5760
knu,blr,2024-09-22,2025-06-06,-1
knu,blr,2024-09-22,2025-02-19,-1
knu,blr,2024-09-22,2024-12-03,8657
knu,blr,2024-09-22,2025-04-18,-1
knu,blr,2024-09-22,2024-10-13,-1
knu,blr,2024-09-22,2024-10-04,-1
knu,blr,2024-09-22,2024-11-19,10285
knu,blr,2024-09-22,2025-05-25,-1
knu,blr,2024-09-22,2025-01-18,5760
knu,blr,2024-09-22,2025-07-05,5796
knu,blr,2024-09-22,2024-10-24,6122
knu,blr,2024-09-22,2025-02-15,5760
knu,blr,2024-09-22,2025-04-25,-1
knu,blr,2024-09-22,2024-10-09,-1
knu,blr,2024-09-22,2025-03-08,5760
knu,blr,2024-09-22,2025-06-05,5796
knu,blr,2024-09-22,2024-10-23,-1
knu,blr,2024-09-22,2025-04-01,5796
knu,blr,2024-09-22,2024-12-02,-1
knu,blr,2024-09-22,2025-03-24,-1
knu,blr,2024-09-22,2025-02-25,5760
knu,blr,2024-09-22,2025-01-07,5760
knu,blr,2024-09-22,2025-03-07,-1
knu,blr,2024-09-22,2025-03-27,5760
knu,blr,2024-09-22,2024-10-10,7390
knu,blr,2024-09-22,2025-02-27,5760
knu,blr,2024-09-22,2024-11-12,14087
knu,blr,2024-09-22,2024-09-30,-1
knu,blr,2024-09-22,2024-11-07,9380
knu,blr,2024-09-22,2025-04-06,-1
knu,blr,2024-09-22,2025-05-18,-1
knu,blr,2024-09-22,2025-05-27,5796
knu,blr,2024-09-22,2025-05-09,-1
knu,blr,2024-09-22,2025-02-08,5760
knu,blr,2024-09-22,2025-03-11,5760
knu,blr,2024-09-22,2024-11-06,-1
knu,blr,2024-09-22,2025-04-02,-1
knu,blr,2024-09-22,2024-12-21,7932
knu,blr,2024-09-22,2025-06-09,-1
knu,blr,2024-09-22,2025-06-25,-1
knu,blr,2024-09-22,2025-07-14,-1
knu,blr,2024-09-22,2025-03-26,-1
knu,blr,2024-09-22,2024-12-30,-1
knu,blr,2024-09-22,2025-02-05,-1
knu,blr,2024-09-22,2025-01-02,6846
knu,blr,2024-09-22,2025-06-01,-1
knu,blr,2024-09-22,2025-04-22,5796
knu,blr,2024-09-22,2024-10-22,6484
knu,blr,2024-09-22,2024-10-17,7390
knu,blr,2024-09-22,2025-01-14,5760
knu,blr,2024-09-22,2025-06-19,5796
knu,blr,2024-09-22,2025-07-07,-1
knu,blr,2024-09-22,2024-12-14,6484
knu,blr,2024-09-22,2025-04-08,5796
knu,blr,2024-09-22,2025-07-01,5796
knu,blr,2024-09-22,2024-10-26,6484
knu,blr,2024-09-22,2025-07-18,-1
knu,blr,2024-09-22,2024-10-03,7390
knu,blr,2024-09-22,2024-12-17,6484
knu,blr,2024-09-22,2024-09-28,7171
knu,blr,2024-09-22,2025-05-08,5796
knu,blr,2024-09-22,2024-09-27,-1
knu,blr,2024-09-22,2025-04-04,-1
knu,blr,2024-09-22,2025-01-09,5760
knu,blr,2024-09-22,2025-04-26,5796
knu,blr,2024-09-22,2025-06-20,-1
knu,blr,2024-09-22,2025-06-24,5796
knu,blr,2024-09-22,2025-03-22,5760
knu,blr,2024-09-22,2025-01-19,-1
knu,blr,2024-09-22,2025-04-10,5796
knu,blr,2024-09-22,2025-06-10,5796
knu,blr,2024-09-22,2025-02-01,5760
knu,blr,2024-09-22,2024-10-11,-1
knu,blr,2024-09-22,2025-01-13,-1
knu,blr,2024-09-22,2025-01-08,-1
knu,blr,2024-09-22,2025-07-17,5796
knu,blr,2024-09-22,2024-11-02,19518
knu,blr,2024-09-22,2025-03-30,-1
knu,blr,2024-09-22,2025-01-22,-1
knu,blr,2024-09-22,2025-07-06,-1
knu,blr,2024-09-22,2025-05-28,-1
knu,blr,2024-09-22,2025-04-09,-1
knu,blr,2024-09-22,2024-12-06,-1
knu,blr,2024-09-22,2024-12-15,-1
knu,blr,2024-09-22,2025-06-18,-1
knu,blr,2024-09-22,2025-04-17,5796
knu,blr,2024-09-22,2025-07-04,-1
knu,blr,2024-09-22,2024-12-01,-1
knu,blr,2024-09-22,2025-02-23,-1
knu,blr,2024-09-22,2025-05-12,-1
knu,blr,2024-09-22,2025-06-23,-1
knu,blr,2024-09-22,2025-06-16,-1
knu,blr,2024-09-22,2024-12-05,6846
knu,blr,2024-09-22,2024-12-25,-1
knu,blr,2024-09-22,2025-02-03,-1
knu,blr,2024-09-22,2025-03-06,5760
knu,blr,2024-09-22,2024-10-20,-1
knu,blr,2024-09-22,2024-11-25,-1
knu,blr,2024-09-22,2024-10-02,-1
knu,blr,2024-09-22,2025-05-05,-1
knu,blr,2024-09-22,2024-12-09,-1
knu,blr,2024-09-22,2025-07-03,5796
knu,blr,2024-09-22,2024-12-07,7390
knu,blr,2024-09-22,2024-10-06,-1
knu,blr,2024-09-22,2024-12-23,-1
knu,blr,2024-09-22,2025-01-26,-1
knu,blr,2024-09-22,2025-02-28,-1
knu,blr,2024-09-22,2025-04-16,-1
knu,blr,2024-09-22,2025-05-15,5796
knu,blr,2024-09-22,2025-05-23,-1
knu,blr,2024-09-22,2024-12-16,-1
knu,blr,2024-09-22,2025-05-31,5796
knu,blr,2024-09-22,2025-06-07,5796
knu,blr,2024-09-22,2025-01-10,-1
knu,blr,2024-09-22,2025-07-13,-1
knu,blr,2024-09-22,2025-03-25,5760
knu,blr,2024-09-22,2024-10-01,7390
knu,blr,2024-09-22,2025-03-15,5760
knu,blr,2024-09-22,2025-04-07,-1
knu,blr,2024-09-22,2025-03-28,-1
knu,blr,2024-09-22,2024-11-14,10285
knu,blr,2024-09-22,2025-03-16,-1
knu,blr,2024-09-22,2025-05-26,-1
knu,blr,2024-09-22,2025-02-10,-1
knu,blr,2024-09-22,2025-01-29,-1
knu,blr,2024-09-22,2024-11-10,-1
knu,blr,2024-09-22,2025-06-12,5796
knu,blr,2024-09-22,2025-05-19,-1
knu,blr,2024-09-22,2025-04-13,-1
knu,blr,2024-09-22,2024-10-07,-1
knu,blr,2024-09-22,2025-06-26,5796
knu,blr,2024-09-22,2025-01-25,5760
knu,blr,2024-09-22,2025-03-14,-1
knu,blr,2024-09-22,2024-10-27,-1
knu,blr,2024-09-22,2025-02-26,-1
knu,blr,2024-09-22,2025-01-20,-1
knu,blr,2024-09-22,2024-10-31,5760
knu,blr,2024-09-22,2024-11-26,7932
knu,blr,2024-09-22,2025-04-28,-1
knu,blr,2024-09-22,2024-12-08,-1
knu,blr,2024-09-22,2025-06-15,-1
knu,blr,2024-09-22,2024-12-19,6484
knu,blr,2024-09-22,2025-06-14,5796
knu,blr,2024-09-22,2025-02-17,-1
knu,blr,2024-09-22,2025-03-31,-1
knu,blr,2024-09-22,2025-04-24,5796
knu,blr,2024-09-22,2025-06-03,5796
knu,blr,2024-09-22,2025-07-08,5796
knu,blr,2024-09-22,2025-01-23,5760
knu,blr,2024-09-22,2025-06-08,-1
knu,blr,2024-09-22,2024-11-28,7390
knu,blr,2024-09-22,2025-05-20,5796
knu,blr,2024-09-22,2025-02-13,5760
knu,blr,2024-09-22,2025-06-04,-1
knu,blr,2024-09-22,2025-02-12,-1
knu,blr,2024-09-22,2024-10-16,-1
knu,blr,2024-09-22,2024-11-05,12640
knu,blr,2024-09-22,2024-11-09,12640
knu,blr,2024-09-22,2024-10-21,-1
knu,blr,2024-09-22,2025-02-16,-1
knu,blr,2024-09-22,2025-03-17,-1
knu,blr,2024-09-22,2025-04-03,5796
knu,blr,2024-09-22,2024-10-28,-1
knu,blr,2024-09-22,2025-07-10,5796
knu,blr,2024-09-22,2025-05-29,5796
knu,blr,2024-09-22,2025-05-02,-1
knu,blr,2024-09-22,2025-05-14,-1
knu,blr,2024-09-22,2024-12-10,6484
knu,blr,2024-09-22,2025-02-07,-1
knu,blr,2024-09-22,2025-03-21,-1
knu,blr,2024-09-22,2025-04-12,5796
knu,blr,2024-09-22,2025-04-19,5796
knu,blr,2024-09-22,2025-03-02,-1
knu,blr,2024-09-22,2025-06-21,5796
knu,blr,2024-09-22,2024-09-25,-1
knu,blr,2024-09-22,2024-11-22,-1
knu,blr,2024-09-22,2025-04-05,5796
knu,blr,2024-09-22,2025-06-27,-1
knu,blr,2024-09-22,2025-01-30,5760
knu,blr,2024-09-22,2025-01-16,5760
knu,blr,2024-09-22,2025-03-04,5760
knu,blr,2024-09-22,2024-12-28,6484
knu,blr,2024-09-22,2024-11-01,-1
knu,blr,2024-09-22,2025-04-14,-1
knu,blr,2024-09-22,2025-06-22,-1
knu,blr,2024-09-22,2025-07-15,5796
knu,blr,2024-09-22,2024-12-29,-1
knu,blr,2024-09-22,2024-12-20,-1
knu,blr,2024-09-22,2025-01-24,-1
knu,blr,2024-09-22,2025-03-20,5760
knu,blr,2024-09-22,2025-05-17,5796
knu,blr,2024-09-22,2025-07-11,-1
knu,blr,2024-09-22,2025-07-16,-1
knu,blr,2024-09-22,2025-02-04,5760
knu,blr,2024-09-22,2024-10-12,8657
knu,blr,2024-09-22,2024-09-29,-1
knu,blr,2024-09-22,2025-03-13,5760
knu,blr,2024-09-22,2025-06-13,-1
knu,blr,2024-09-22,2025-04-30,-1
knu,blr,2024-09-22,2024-10-08,7390
